"time" "N1" "N2" "N3" "N4" "N5" "R1" "R2" "R3" "R4" "R5"
"1244" 1310.5 8.8812 19.8402 35.223 14.7832 41.2828 0.1429 0.1035 0.3477 0.2221 0.2025
"1245" 1310.75 8.9285 19.6401 35.0743 14.8061 41.5601 0.1474 0.1032 0.3367 0.2212 0.2066
"1246" 1311 8.9898 19.4392 34.9209 14.8266 41.832 0.152 0.1028 0.3259 0.2199 0.2106
"1247" 1311.25 9.0657 19.2376 34.7625 14.8446 42.0982 0.1568 0.1024 0.3152 0.2184 0.2146
"1248" 1311.5 9.1565 19.0352 34.5993 14.86 42.3585 0.1616 0.102 0.3047 0.2166 0.2186
"1249" 1311.75 9.2628 18.832 34.4311 14.8729 42.6123 0.1666 0.1017 0.2944 0.2144 0.2226
"1250" 1312 9.3852 18.628 34.2579 14.883 42.8594 0.1717 0.1013 0.2843 0.2119 0.2265
"1251" 1312.25 9.5245 18.4233 34.0794 14.8903 43.0994 0.1769 0.1008 0.2743 0.209 0.2304
"1252" 1312.5 9.6771 18.2179 33.8964 14.895 43.3328 0.1823 0.1006 0.2648 0.2059 0.2343
"1253" 1312.75 9.8322 18.0137 33.7118 14.8985 43.5637 0.1879 0.1004 0.2555 0.2028 0.2383
"1254" 1313 9.9891 17.8108 33.5264 14.9012 43.7933 0.1934 0.1003 0.2462 0.1996 0.2423
"1255" 1313.25 10.1478 17.6094 33.3402 14.903 44.0214 0.1989 0.1002 0.237 0.1964 0.2463
"1256" 1313.5 10.3083 17.4094 33.1534 14.9039 44.248 0.2045 0.1001 0.2278 0.1931 0.2502
"1257" 1313.75 10.4708 17.2108 32.9658 14.904 44.4732 0.21 0.1 0.2186 0.1898 0.2541
"1258" 1314 10.6351 17.0136 32.7775 14.9033 44.6968 0.2156 0.0998 0.2095 0.1865 0.2579
"1259" 1314.25 10.8012 16.8179 32.5885 14.9017 44.9188 0.2212 0.0997 0.2004 0.1831 0.2617
"1260" 1314.5 10.9693 16.6236 32.3989 14.8993 45.1393 0.2268 0.0996 0.1914 0.1797 0.2654
"1261" 1314.75 11.1392 16.4307 32.2087 14.896 45.3581 0.2324 0.0995 0.1824 0.1762 0.2691
"1262" 1315 11.311 16.2392 32.0179 14.8919 45.5752 0.2381 0.0993 0.1735 0.1727 0.2728
"1263" 1315.25 11.4847 16.0492 31.8265 14.8869 45.7906 0.2437 0.0992 0.1646 0.1692 0.2764
"1264" 1315.5 11.6603 15.8607 31.6346 14.8811 46.0043 0.2493 0.0991 0.1557 0.1656 0.2799
"1265" 1315.75 11.8379 15.6735 31.4421 14.8744 46.2162 0.255 0.099 0.1469 0.1619 0.2834
"1266" 1316 12.0173 15.4879 31.2492 14.8669 46.4263 0.2606 0.0989 0.1382 0.1582 0.2869
"1267" 1316.25 12.1987 15.3036 31.0558 14.8585 46.6345 0.2663 0.0987 0.1295 0.1545 0.2904
"1268" 1316.5 12.382 15.1208 30.8619 14.8493 46.8409 0.2719 0.0986 0.1209 0.1507 0.2937
"1269" 1316.75 12.5442 14.9412 30.6709 14.8412 47.052 0.2779 0.0992 0.113 0.1476 0.2977
"1270" 1317 12.6723 14.7771 30.4493 14.8245 47.2722 0.2867 0.1039 0.1096 0.1467 0.3048
"1271" 1317.25 12.7929 14.6495 30.2118 14.7987 47.471 0.2967 0.1101 0.1088 0.1464 0.3123
"1272" 1317.5 12.9101 14.5575 29.9673 14.7682 47.6545 0.3067 0.116 0.1081 0.1461 0.3188
"1273" 1317.75 13.0242 14.4977 29.7169 14.7335 47.8241 0.3166 0.1216 0.1074 0.1456 0.3243
"1274" 1318 13.1354 14.4676 29.4613 14.695 47.9806 0.3266 0.1269 0.1068 0.1451 0.3289
"1275" 1318.25 13.2439 14.4646 29.2011 14.653 48.125 0.3365 0.1319 0.1062 0.1445 0.3326
"1276" 1318.5 13.3498 14.487 28.9371 14.6077 48.258 0.3463 0.1367 0.1057 0.1438 0.3355
"1277" 1318.75 13.4533 14.533 28.6697 14.5595 48.3802 0.3561 0.1412 0.1052 0.1431 0.3376
"1278" 1319 13.5545 14.601 28.3994 14.5084 48.4921 0.3658 0.1454 0.1048 0.1422 0.3391
"1279" 1319.25 13.6536 14.69 28.1266 14.4547 48.5943 0.3754 0.1494 0.1043 0.1414 0.3399
"1280" 1319.5 13.7505 14.7986 27.8516 14.3985 48.687 0.385 0.1531 0.1039 0.1404 0.34
"1281" 1319.75 13.8453 14.926 27.5748 14.34 48.7707 0.3945 0.1567 0.1035 0.1394 0.3395
"1282" 1320 13.9381 15.0713 27.2964 14.2793 48.8456 0.4039 0.16 0.1031 0.1383 0.3384
"1283" 1320.25 14.0289 15.2337 27.0167 14.2165 48.9121 0.4132 0.163 0.1027 0.1372 0.3368
"1284" 1320.5 14.1179 15.4124 26.7359 14.1517 48.9703 0.4224 0.1659 0.1024 0.136 0.3346
"1285" 1320.75 14.2049 15.6069 26.4542 14.085 49.0205 0.4315 0.1686 0.102 0.1348 0.3319
"1286" 1321 14.2901 15.8164 26.1719 14.0166 49.063 0.4405 0.171 0.1017 0.1335 0.3286
"1287" 1321.25 14.3734 16.0405 25.8891 13.9465 49.0978 0.4494 0.1733 0.1014 0.1321 0.3249
"1288" 1321.5 14.4549 16.2785 25.606 13.8747 49.1253 0.4582 0.1753 0.101 0.1307 0.3207
"1289" 1321.75 14.5347 16.5299 25.3228 13.8015 49.1456 0.4669 0.1772 0.1007 0.1293 0.316
"1290" 1322 14.6127 16.7934 25.0397 13.7268 49.159 0.4755 0.1789 0.1005 0.1278 0.3109
"1291" 1322.25 14.6899 17.0616 24.758 13.6514 49.1684 0.4841 0.1806 0.1003 0.1263 0.3057
"1292" 1322.5 14.7665 17.3329 24.4782 13.5757 49.1747 0.4925 0.1822 0.1002 0.1248 0.3004
"1293" 1322.75 14.8426 17.6072 24.2002 13.4997 49.1782 0.5009 0.1838 0.1001 0.1233 0.2949
"1294" 1323 14.9182 17.8847 23.9242 13.4233 49.1786 0.5091 0.1852 0.1 0.1218 0.2893
"1295" 1323.25 14.9932 18.1653 23.6501 13.3466 49.1761 0.5172 0.1866 0.0998 0.1202 0.2835
"1296" 1323.5 15.0676 18.449 23.3779 13.2697 49.1707 0.5253 0.1878 0.0997 0.1186 0.2776
"1297" 1323.75 15.1414 18.7358 23.1076 13.1924 49.1622 0.5332 0.189 0.0996 0.117 0.2715
"1298" 1324 15.2146 19.0258 22.8393 13.1148 49.1508 0.541 0.1901 0.0994 0.1154 0.2653
"1299" 1324.25 15.2872 19.319 22.5729 13.0368 49.1364 0.5487 0.1911 0.0993 0.1137 0.259
"1300" 1324.5 15.3597 19.6161 22.3091 12.9538 49.119 0.5564 0.1923 0.0995 0.1121 0.2526
"1301" 1324.75 15.436 19.9264 22.0557 12.8634 49.0774 0.564 0.194 0.101 0.1105 0.2464
"1302" 1325 15.5058 20.2477 21.8264 12.7666 49.0064 0.5711 0.1964 0.1044 0.1093 0.2403
"1303" 1325.25 15.5684 20.5634 21.6349 12.6652 48.9133 0.5771 0.1991 0.1089 0.1083 0.2346
"1304" 1325.5 15.6241 20.8736 21.4847 12.5596 48.7996 0.5818 0.2015 0.1139 0.1073 0.2286
"1305" 1325.75 15.6729 21.1779 21.3771 12.4499 48.6651 0.585 0.2036 0.1191 0.1063 0.2224
"1306" 1326 15.7145 21.4756 21.3133 12.3362 48.5099 0.5866 0.2053 0.1246 0.1052 0.216
"1307" 1326.25 15.7488 21.7661 21.2944 12.2185 48.3337 0.5867 0.2067 0.1305 0.1042 0.2094
"1308" 1326.5 15.7755 22.0488 21.3215 12.0968 48.1363 0.5852 0.2077 0.1367 0.1031 0.2025
"1309" 1326.75 15.7945 22.323 21.3958 11.9712 47.9176 0.582 0.2084 0.1431 0.102 0.1954
"1310" 1327 15.8056 22.588 21.5187 11.8418 47.6773 0.5772 0.2086 0.1498 0.1009 0.188
"1311" 1327.25 15.8084 22.8431 21.6918 11.7084 47.4152 0.5706 0.2085 0.1567 0.0998 0.1805
"1312" 1327.5 15.8029 23.0874 21.9165 11.5713 47.131 0.5621 0.2078 0.1639 0.0987 0.1726
"1313" 1327.75 15.7886 23.3201 22.1948 11.4302 46.8244 0.5518 0.2068 0.1712 0.0975 0.1645
"1314" 1328 15.7663 23.5419 22.5069 11.286 46.4977 0.5408 0.2064 0.1802 0.0967 0.1572
"1315" 1328.25 15.7407 23.7601 22.8186 11.1415 46.1639 0.5304 0.2072 0.191 0.0964 0.1511
"1316" 1328.5 15.7135 23.9776 23.132 10.9979 45.8281 0.5201 0.2081 0.202 0.0963 0.145
"1317" 1328.75 15.6851 24.1948 23.4474 10.8553 45.4912 0.5096 0.209 0.213 0.0961 0.1389
"1318" 1329 15.6554 24.4118 23.7649 10.7139 45.1534 0.4991 0.2098 0.2239 0.0959 0.1328
"1319" 1329.25 15.6245 24.6285 24.0844 10.5735 44.8146 0.4884 0.2105 0.2349 0.0957 0.1266
"1320" 1329.5 15.5924 24.8449 24.4059 10.4342 44.4751 0.4777 0.2111 0.2457 0.0956 0.1204
"1321" 1329.75 15.56 25.0422 24.7311 10.2966 44.1372 0.4674 0.2127 0.2578 0.0958 0.1155
"1322" 1330 15.5309 25.1987 25.0667 10.1626 43.8103 0.4572 0.2152 0.2707 0.0963 0.1122
"1323" 1330.25 15.5057 25.3241 25.4139 10.0325 43.4905 0.4469 0.218 0.2837 0.0969 0.1098
"1324" 1330.5 15.4796 25.4322 25.7774 9.9074 43.1536 0.4367 0.2218 0.2988 0.0979 0.1088
"1325" 1330.75 15.4479 25.5309 26.1617 9.7882 42.805 0.4258 0.2255 0.3144 0.099 0.108
"1326" 1331 15.411 25.6205 26.568 9.6749 42.4455 0.4142 0.2289 0.3302 0.1002 0.1072
"1327" 1331.25 15.3686 25.7006 26.9975 9.5675 42.075 0.4017 0.2319 0.3461 0.1014 0.1063
"1328" 1331.5 15.3207 25.7708 27.4511 9.4657 41.6935 0.3884 0.2345 0.3621 0.1025 0.1055
"1329" 1331.75 15.267 25.8306 27.9299 9.3695 41.3006 0.3742 0.2368 0.3782 0.1037 0.1046
"1330" 1332 15.2079 25.8802 28.4296 9.2788 40.8973 0.3594 0.2389 0.3947 0.105 0.1038
"1331" 1332.25 15.1457 25.924 28.9331 9.1941 40.4898 0.3445 0.2412 0.4117 0.1065 0.1035
"1332" 1332.5 15.0813 25.9634 29.4399 9.1154 40.0805 0.3296 0.2432 0.4287 0.108 0.1031
"1333" 1332.75 15.0149 25.9986 29.9498 9.0427 39.6696 0.3145 0.2451 0.4456 0.1094 0.1027
"1334" 1333 14.9465 26.0295 30.4629 8.9757 39.2572 0.2992 0.2467 0.4625 0.1109 0.1024
"1335" 1333.25 14.8761 26.0562 30.9789 8.9144 38.8437 0.2839 0.2482 0.4793 0.1124 0.102
"1336" 1333.5 14.8038 26.0787 31.4978 8.8586 38.429 0.2683 0.2494 0.496 0.1139 0.1017
"1337" 1333.75 14.7296 26.097 32.0195 8.8081 38.0135 0.2527 0.2504 0.5127 0.1154 0.1013
"1338" 1334 14.6535 26.1111 32.5438 8.763 37.5972 0.2369 0.2513 0.5293 0.1169 0.101
"1339" 1334.25 14.5757 26.121 33.0707 8.723 37.1802 0.2211 0.2519 0.5457 0.1184 0.1006
"1340" 1334.5 14.4961 26.1267 33.6 8.6881 36.7629 0.2051 0.2523 0.5621 0.1199 0.1003
"1341" 1334.75 14.4148 26.1284 34.1315 8.6582 36.3452 0.1889 0.2526 0.5784 0.1214 0.1
"1342" 1335 14.3318 26.1259 34.6652 8.6332 35.9274 0.1727 0.2526 0.5945 0.1229 0.0996
"1343" 1335.25 14.2473 26.1193 35.201 8.6131 35.5096 0.1564 0.2525 0.6106 0.1243 0.0993
"1344" 1335.5 14.1612 26.1086 35.7386 8.5977 35.0919 0.1399 0.2522 0.6265 0.1258 0.099
"1345" 1335.75 14.0767 26.1003 36.2313 8.5877 34.6818 0.1259 0.254 0.6449 0.1281 0.1005
"1346" 1336 14.0103 26.1279 36.5796 8.5867 34.3174 0.1177 0.2585 0.6651 0.1311 0.1039
"1347" 1336.25 13.9348 26.1506 36.8354 8.5963 34.0152 0.1136 0.2655 0.6862 0.1353 0.1097
"1348" 1336.5 13.8429 26.1391 37.0416 8.6195 33.8002 0.111 0.2721 0.7036 0.1398 0.1162
"1349" 1336.75 13.739 26.1017 37.2097 8.656 33.6651 0.1088 0.2772 0.7162 0.1441 0.122
"1350" 1337 13.6251 26.0425 37.3452 8.7048 33.5983 0.107 0.2806 0.7245 0.148 0.127
"1351" 1337.25 13.5031 25.9645 37.4522 8.7651 33.5899 0.1054 0.2827 0.7289 0.1517 0.1315
"1352" 1337.5 13.3745 25.8707 37.5346 8.8362 33.6311 0.1041 0.2835 0.73 0.1551 0.1353
"1353" 1337.75 13.2404 25.7631 37.5953 8.9175 33.7147 0.1029 0.2832 0.7283 0.1583 0.1386
"1354" 1338 13.1018 25.6437 37.637 9.0084 33.8342 0.1019 0.2818 0.7241 0.1612 0.1414
"1355" 1338.25 12.9598 25.5143 37.662 9.1086 33.9842 0.101 0.2795 0.7177 0.1639 0.1437
"1356" 1338.5 12.8151 25.3767 37.673 9.2126 34.1605 0.1003 0.2767 0.7098 0.1666 0.1458
"1357" 1338.75 12.6689 25.2331 37.6732 9.3148 34.3615 0.0997 0.2736 0.7004 0.1691 0.1477
"1358" 1339 12.5217 25.0845 37.6642 9.4156 34.5845 0.0993 0.27 0.6896 0.1715 0.1494
"1359" 1339.25 12.3739 24.9317 37.6471 9.5152 34.8265 0.0988 0.2661 0.6775 0.1737 0.1508
"1360" 1339.5 12.2257 24.7753 37.6225 9.6138 35.085 0.0984 0.2619 0.6643 0.1758 0.1519
"1361" 1339.75 12.0776 24.6159 37.5915 9.7116 35.3579 0.0981 0.2574 0.6502 0.1778 0.1529
"1362" 1340 11.9296 24.454 37.5546 9.8086 35.643 0.0978 0.2526 0.6353 0.1797 0.1536
"1363" 1340.25 11.782 24.29 37.5127 9.9051 35.9384 0.0975 0.2476 0.6196 0.1815 0.1542
"1364" 1340.5 11.635 24.1244 37.4661 10.0012 36.2424 0.0973 0.2424 0.6034 0.1832 0.1547
"1365" 1340.75 11.4888 23.9574 37.4156 10.097 36.5536 0.097 0.2371 0.5866 0.1849 0.155
"1366" 1341 11.3435 23.7895 37.3616 10.1926 36.8704 0.0968 0.2315 0.5694 0.1864 0.1552
"1367" 1341.25 11.1992 23.6209 37.3045 10.2882 37.1918 0.0967 0.2259 0.5519 0.1879 0.1553
"1368" 1341.5 11.056 23.4518 37.2448 10.3838 37.5164 0.0965 0.2201 0.5341 0.1893 0.1553
"1369" 1341.75 10.9141 23.2826 37.1828 10.4796 37.8432 0.0964 0.2142 0.516 0.1906 0.1552
"1370" 1342 10.7735 23.1135 37.1189 10.5756 38.1714 0.0963 0.2082 0.4978 0.1919 0.155
"1371" 1342.25 10.6343 22.9446 37.0534 10.672 38.5001 0.0962 0.2022 0.4796 0.1932 0.1548
"1372" 1342.5 10.4965 22.7761 36.9866 10.7688 38.8285 0.0961 0.1961 0.4612 0.1944 0.1545
"1373" 1342.75 10.3602 22.6081 36.9186 10.866 39.1559 0.0961 0.19 0.4429 0.1955 0.1542
"1374" 1343 10.2254 22.4408 36.8499 10.9638 39.4817 0.096 0.1838 0.4246 0.1966 0.1539
"1375" 1343.25 10.0923 22.2743 36.7804 11.0623 39.8054 0.096 0.1776 0.4063 0.1977 0.1535
"1376" 1343.5 9.9607 22.1087 36.7105 11.1614 40.1265 0.096 0.1713 0.3882 0.1988 0.1531
"1377" 1343.75 9.8307 21.9442 36.6404 11.2612 40.4446 0.0959 0.1651 0.3701 0.1998 0.1526
"1378" 1344 9.7024 21.7806 36.57 11.3619 40.7593 0.0959 0.1588 0.3522 0.2007 0.1522
"1379" 1344.25 9.5756 21.6182 36.4996 11.4634 41.0703 0.0959 0.1526 0.3345 0.2017 0.1517
"1380" 1344.5 9.4506 21.457 36.4293 11.5657 41.3773 0.0959 0.1463 0.3169 0.2026 0.1513
"1381" 1344.75 9.3272 21.2969 36.3591 11.669 41.68 0.0959 0.14 0.2996 0.2035 0.1508
"1382" 1345 9.2054 21.1382 36.2893 11.7733 41.9784 0.0959 0.1338 0.2824 0.2044 0.1503
"1383" 1345.25 9.0852 20.9807 36.2197 11.8786 42.2721 0.096 0.1275 0.2655 0.2052 0.1498
"1384" 1345.5 8.9667 20.8246 36.1506 11.9849 42.561 0.096 0.1213 0.2488 0.206 0.1494
"1385" 1345.75 8.85 20.6703 36.0829 12.0831 42.8468 0.0962 0.1157 0.2328 0.207 0.1493
"1386" 1346 8.736 20.5202 36.0209 12.1566 43.1373 0.0965 0.1112 0.2174 0.2082 0.1496
"1387" 1346.25 8.6252 20.3625 35.9575 12.2095 43.4402 0.0975 0.1082 0.2029 0.2096 0.1511
"1388" 1346.5 8.5217 20.1892 35.8671 12.2507 43.778 0.0997 0.1064 0.1882 0.2114 0.1537
"1389" 1346.75 8.4288 20.007 35.7569 12.2848 44.1291 0.103 0.1058 0.1742 0.2132 0.1574
"1390" 1347 8.3488 19.8231 35.6406 12.3166 44.4739 0.1067 0.1054 0.1607 0.2149 0.1613
"1391" 1347.25 8.2817 19.6382 35.5195 12.3466 44.814 0.1104 0.1051 0.1474 0.2164 0.1652
"1392" 1347.5 8.2273 19.4524 35.3935 12.3746 45.1493 0.1143 0.1047 0.1343 0.2175 0.1692
"1393" 1347.75 8.1856 19.2657 35.2629 12.4008 45.4797 0.1183 0.1044 0.1213 0.2184 0.173
"1394" 1348 8.1599 19.0879 35.0853 12.415 45.7955 0.1257 0.1082 0.1138 0.2205 0.1802
"1395" 1348.25 8.1621 18.9584 34.861 12.4122 46.0626 0.1359 0.1152 0.1119 0.2231 0.1889
"1396" 1348.5 8.1942 18.8778 34.614 12.4002 46.2944 0.1464 0.1216 0.1102 0.2247 0.1958
"1397" 1348.75 8.2557 18.8392 34.3472 12.3798 46.494 0.1569 0.1271 0.1086 0.2254 0.2011
"1398" 1349 8.3303 18.838 34.0658 12.353 46.6682 0.1678 0.1325 0.1077 0.2257 0.2054
"1399" 1349.25 8.4025 18.8722 33.7762 12.3221 46.8265 0.1787 0.1376 0.107 0.226 0.2086
"1400" 1349.5 8.4724 18.939 33.4797 12.2875 46.9702 0.1897 0.1423 0.1063 0.2261 0.2108
"1401" 1349.75 8.5402 19.036 33.1772 12.2496 47.1002 0.2006 0.1467 0.1057 0.2261 0.2121
"1402" 1350 8.606 19.1611 32.8693 12.2086 47.2173 0.2114 0.1508 0.1051 0.226 0.2124
"1403" 1350.25 8.6699 19.3123 32.5568 12.1647 47.3222 0.2223 0.1546 0.1045 0.2258 0.2119
"1404" 1350.5 8.732 19.4881 32.2402 12.1182 47.4155 0.233 0.1581 0.104 0.2255 0.2107
"1405" 1350.75 8.7924 19.6868 31.9202 12.0691 47.4977 0.2437 0.1613 0.1035 0.2252 0.2086
"1406" 1351 8.8511 19.9071 31.5971 12.0177 47.5693 0.2544 0.1643 0.103 0.2247 0.2059
"1407" 1351.25 8.9081 20.1479 31.2715 11.964 47.6307 0.265 0.1669 0.1025 0.2242 0.2025
"1408" 1351.5 8.9636 20.4079 30.9436 11.9084 47.6824 0.2755 0.1694 0.1021 0.2236 0.1984
"1409" 1351.75 9.0175 20.6861 30.614 11.8507 47.7248 0.2859 0.1715 0.1017 0.2229 0.1938
"1410" 1352 9.07 20.9813 30.2829 11.7913 47.7581 0.2962 0.1735 0.1013 0.2221 0.1885
"1411" 1352.25 9.1211 21.2928 29.9507 11.7302 47.7829 0.3064 0.1752 0.1009 0.2212 0.1827
"1412" 1352.5 9.1707 21.6194 29.6177 11.6675 47.7994 0.3165 0.1767 0.1006 0.2203 0.1764
"1413" 1352.75 9.2191 21.96 29.2842 11.6034 47.8079 0.3265 0.178 0.1002 0.2194 0.1696
"1414" 1353 9.2665 22.3075 28.9516 11.5383 47.811 0.3365 0.1792 0.1001 0.2184 0.1626
"1415" 1353.25 9.3135 22.6586 28.6209 11.4729 47.8107 0.3463 0.1804 0.0999 0.2174 0.1555
"1416" 1353.5 9.3601 23.0134 28.2923 11.407 47.8069 0.356 0.1815 0.0998 0.2164 0.1482
"1417" 1353.75 9.4061 23.3717 27.9658 11.3408 47.7997 0.3657 0.1825 0.0996 0.2154 0.1407
"1418" 1354 9.4518 23.7298 27.6416 11.2743 47.7897 0.3753 0.1835 0.0997 0.2143 0.1333
"1419" 1354.25 9.5014 24.0465 27.3297 11.2121 47.7811 0.3853 0.1861 0.1017 0.2138 0.1281
"1420" 1354.5 9.5517 24.328 27.0663 11.1702 47.7199 0.3946 0.1897 0.1076 0.2139 0.1249
"1421" 1354.75 9.5904 24.5805 26.8758 11.1599 47.6035 0.4013 0.192 0.1148 0.2139 0.1217
"1422" 1355 9.6163 24.8006 26.7663 11.1854 47.4282 0.4051 0.1925 0.1232 0.2138 0.1182
"1423" 1355.25 9.6283 24.9841 26.7452 11.2505 47.1894 0.4057 0.1912 0.1327 0.2135 0.1145
"1424" 1355.5 9.6251 25.1267 26.8201 11.3594 46.8826 0.4028 0.1877 0.1433 0.2131 0.1105
"1425" 1355.75 9.6052 25.2236 26.9991 11.5163 46.503 0.3961 0.1819 0.1552 0.2125 0.1062
"1426" 1356 9.5672 25.2701 27.2905 11.7259 46.0456 0.3853 0.1735 0.1682 0.2117 0.1016
"1427" 1356.25 9.5115 25.2657 27.6876 11.9684 45.5133 0.3715 0.1649 0.1848 0.2114 0.0984
"1428" 1356.5 9.4501 25.2441 28.0961 12.208 44.9605 0.3588 0.1591 0.2057 0.2122 0.098
"1429" 1356.75 9.3876 25.2186 28.5055 12.45 44.4085 0.346 0.1534 0.2266 0.2131 0.0977
"1430" 1357 9.3247 25.1905 28.9082 12.6953 43.8592 0.3336 0.1479 0.2478 0.2142 0.0977
"1431" 1357.25 9.2644 25.1687 29.2706 12.9405 43.3262 0.3231 0.1436 0.2699 0.2156 0.0987
"1432" 1357.5 9.2089 25.1602 29.5963 13.1719 42.8191 0.3139 0.14 0.2916 0.2171 0.0998
"1433" 1357.75 9.1583 25.1647 29.8894 13.3905 42.337 0.3057 0.137 0.3125 0.2186 0.1009
"1434" 1358 9.112 25.1812 30.1533 13.5975 41.8775 0.2985 0.1343 0.3328 0.2201 0.1019
"1435" 1358.25 9.0697 25.2054 30.3914 13.7941 41.4388 0.2923 0.1322 0.3525 0.2216 0.1029
"1436" 1358.5 9.033 25.2177 30.6101 13.9835 41.0278 0.2868 0.1306 0.3717 0.2232 0.1046
"1437" 1358.75 9.0034 25.2156 30.8116 14.1663 40.6494 0.2818 0.129 0.3894 0.2245 0.1065
"1438" 1359 8.9811 25.1989 30.9952 14.3421 40.3052 0.2772 0.1274 0.4055 0.2257 0.1084
"1439" 1359.25 8.9668 25.1673 31.1601 14.5104 39.9963 0.2732 0.1257 0.4201 0.2266 0.1106
"1440" 1359.5 8.9608 25.1205 31.3057 14.6707 39.724 0.2696 0.1241 0.4329 0.2273 0.1129
"1441" 1359.75 8.9635 25.0583 31.4312 14.8223 39.4894 0.2665 0.1224 0.4439 0.2278 0.1153
"1442" 1360 8.9755 24.9806 31.5359 14.9649 39.2935 0.2639 0.1207 0.4532 0.228 0.1179
"1443" 1360.25 8.997 24.8871 31.6193 15.0979 39.1374 0.2619 0.1189 0.4606 0.2279 0.1205
"1444" 1360.5 9.0284 24.7778 31.6807 15.2208 39.0221 0.2604 0.1172 0.4661 0.2275 0.1234
"1445" 1360.75 9.0703 24.6526 31.7196 15.333 38.9483 0.2595 0.1154 0.4697 0.2269 0.1263
"1446" 1361 9.123 24.5113 31.7353 15.4342 38.9171 0.2591 0.1136 0.4712 0.2259 0.1293
"1447" 1361.25 9.1869 24.354 31.7275 15.5237 38.9291 0.2593 0.1118 0.4707 0.2246 0.1324
"1448" 1361.5 9.2624 24.1805 31.6955 15.6012 38.9853 0.2601 0.11 0.4681 0.223 0.1356
"1449" 1361.75 9.35 23.9909 31.6388 15.666 39.0864 0.2616 0.1081 0.4633 0.221 0.1389
"1450" 1362 9.45 23.7852 31.557 15.7177 39.2331 0.2636 0.1062 0.4564 0.2187 0.1423
"1451" 1362.25 9.5629 23.5632 31.4496 15.7559 39.4262 0.2662 0.1043 0.4472 0.216 0.1457
"1452" 1362.5 9.6891 23.3251 31.3162 15.7799 39.6646 0.2695 0.1024 0.4359 0.213 0.1493
"1453" 1362.75 9.8314 23.0782 31.1669 15.7952 39.9067 0.2739 0.1018 0.4259 0.21 0.1539
"1454" 1363 9.9911 22.8296 31.012 15.807 40.1409 0.2784 0.1014 0.4163 0.2068 0.1588
"1455" 1363.25 10.1557 22.5813 30.8545 15.8169 40.3715 0.2832 0.1013 0.4072 0.2035 0.1638
"1456" 1363.5 10.3223 22.3345 30.6959 15.8258 40.6007 0.288 0.1011 0.398 0.2002 0.1688
"1457" 1363.75 10.4909 22.0892 30.5364 15.8338 40.8286 0.2928 0.101 0.389 0.1968 0.1737
"1458" 1364 10.6615 21.8454 30.376 15.8408 41.0551 0.2976 0.1009 0.3799 0.1934 0.1786
"1459" 1364.25 10.8341 21.6032 30.2146 15.8468 41.2801 0.3024 0.1007 0.3709 0.1899 0.1834
"1460" 1364.5 11.0088 21.3625 30.0524 15.8519 41.5037 0.3073 0.1006 0.3619 0.1864 0.1882
"1461" 1364.75 11.1854 21.1234 29.8893 15.856 41.7259 0.3121 0.1005 0.353 0.1829 0.1929
"1462" 1365 11.3641 20.8858 29.7254 15.859 41.9465 0.317 0.1004 0.3441 0.1793 0.1976
"1463" 1365.25 11.5448 20.6498 29.5607 15.8612 42.1655 0.3219 0.1002 0.3352 0.1756 0.2023
"1464" 1365.5 11.7276 20.4154 29.3952 15.8623 42.3829 0.3268 0.1001 0.3264 0.1719 0.2069
"1465" 1365.75 11.9124 20.1825 29.2289 15.8624 42.5986 0.3317 0.1 0.3176 0.1682 0.2114
"1466" 1366 12.0993 19.9513 29.0619 15.8616 42.8127 0.3367 0.0998 0.3088 0.1644 0.2159
"1467" 1366.25 12.2882 19.7216 28.8941 15.8598 43.0251 0.3416 0.0997 0.3001 0.1606 0.2203
"1468" 1366.5 12.4792 19.4936 28.7257 15.857 43.2357 0.3466 0.0996 0.2914 0.1567 0.2247
"1469" 1366.75 12.6723 19.2671 28.5566 15.8533 43.4445 0.3515 0.0994 0.2828 0.1527 0.2291
"1470" 1367 12.8675 19.0423 28.3869 15.8485 43.6515 0.3565 0.0993 0.2743 0.1488 0.2334
"1471" 1367.25 13.0647 18.819 28.2165 15.8428 43.8566 0.3615 0.0992 0.2658 0.1447 0.2376
"1472" 1367.5 13.264 18.5974 28.0456 15.8361 44.0599 0.3665 0.099 0.2573 0.1406 0.2418
"1473" 1367.75 13.4654 18.3775 27.874 15.8285 44.2612 0.3715 0.0989 0.2489 0.1365 0.246
"1474" 1368 13.6652 18.1594 27.7024 15.8201 44.4613 0.3766 0.0989 0.2407 0.1324 0.2502
"1475" 1368.25 13.8485 17.9452 27.534 15.8131 44.6663 0.3817 0.0992 0.2327 0.1288 0.2546
"1476" 1368.5 14.0148 17.7367 27.3719 15.797 44.8819 0.3868 0.0999 0.2245 0.1256 0.2591
"1477" 1368.75 14.1665 17.5406 27.2274 15.7646 45.0823 0.3919 0.1022 0.2186 0.1232 0.2645
"1478" 1369 14.3069 17.3663 27.1169 15.7197 45.2449 0.3963 0.1052 0.2147 0.1212 0.2698
"1479" 1369.25 14.4369 17.2147 27.0422 15.6636 45.373 0.3995 0.1083 0.212 0.1193 0.2746
"1480" 1369.5 14.5568 17.0847 27.0024 15.5971 45.4682 0.4016 0.1113 0.2103 0.1176 0.2787
"1481" 1369.75 14.6669 16.9754 26.9964 15.5208 45.5319 0.4025 0.1143 0.2096 0.1159 0.2821
