"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9"
"11192" 2797.75 7.795 23.3226 5.1448 1.9192 8.7497 2.5031 2.7069 5.7201 1.6021
"11193" 2798 7.6899 23.2931 5.2145 1.923 8.7382 2.5171 2.716 5.6906 1.6133
"11194" 2798.25 7.5869 23.2642 5.283 1.927 8.7236 2.5315 2.7255 5.6593 1.6241
"11195" 2798.5 7.4866 23.2302 5.3508 1.9315 8.7069 2.5466 2.7357 5.6269 1.6344
"11196" 2798.75 7.3895 23.1913 5.4182 1.9365 8.6884 2.5626 2.7467 5.5935 1.6444
"11197" 2799 7.2959 23.1477 5.4851 1.9423 8.6681 2.5796 2.7588 5.5592 1.6541
"11198" 2799.25 7.2058 23.0992 5.5515 1.9489 8.646 2.5978 2.7721 5.524 1.6635
"11199" 2799.5 7.1193 23.0456 5.6173 1.9563 8.622 2.6173 2.7866 5.4878 1.6725
"11200" 2799.75 7.0363 22.9867 5.6823 1.9646 8.5961 2.6381 2.8024 5.4506 1.6812
"11201" 2800 6.9571 22.9223 5.7465 1.9739 8.5681 2.6604 2.8193 5.4125 1.6894
"11202" 2800.25 6.8817 22.853 5.8098 1.9843 8.5384 2.6843 2.8358 5.3734 1.6973
"11203" 2800.5 6.8106 22.7787 5.8724 1.9959 8.5068 2.7102 2.8516 5.3335 1.7048
"11204" 2800.75 6.7439 22.6996 5.9341 2.0089 8.4734 2.7381 2.8668 5.2928 1.7119
"11205" 2801 6.6816 22.6153 5.9948 2.0233 8.4382 2.7683 2.8814 5.2511 1.7186
"11206" 2801.25 6.6239 22.5256 6.0544 2.0394 8.401 2.8009 2.8952 5.2086 1.7248
"11207" 2801.5 6.571 22.4304 6.1127 2.0572 8.3618 2.8362 2.9083 5.1651 1.7306
"11208" 2801.75 6.523 22.3293 6.1695 2.0768 8.3204 2.8743 2.9205 5.1206 1.7358
"11209" 2802 6.4799 22.2221 6.2249 2.0984 8.2768 2.9155 2.9318 5.075 1.7405
"11210" 2802.25 6.442 22.1086 6.2784 2.1221 8.231 2.96 2.9422 5.0284 1.7447
"11211" 2802.5 6.4092 21.9885 6.3301 2.1481 8.1827 3.008 2.9515 4.9807 1.7482
"11212" 2802.75 6.3818 21.8616 6.3796 2.1764 8.1319 3.0599 2.9598 4.9319 1.7511
"11213" 2803 6.3599 21.7274 6.4269 2.2074 8.0785 3.1158 2.9669 4.8818 1.7533
"11214" 2803.25 6.3436 21.5859 6.4716 2.2411 8.0224 3.1761 2.9727 4.8305 1.7548
"11215" 2803.5 6.3331 21.4365 6.5136 2.2777 7.9635 3.241 2.9772 4.7778 1.7555
"11216" 2803.75 6.3284 21.2791 6.5526 2.3174 7.9016 3.311 2.9804 4.7239 1.7553
"11217" 2804 6.33 21.1137 6.5886 2.3605 7.8369 3.3841 2.9821 4.6686 1.7544
"11218" 2804.25 6.3388 20.9426 6.6222 2.4076 7.7701 3.4574 2.9827 4.6126 1.7528
"11219" 2804.5 6.3556 20.7664 6.6535 2.4592 7.7015 3.5307 2.9823 4.5558 1.7506
"11220" 2804.75 6.3812 20.5852 6.6826 2.5159 7.6311 3.6042 2.9808 4.4984 1.7478
"11221" 2805 6.4162 20.3986 6.7091 2.5782 7.5588 3.6775 2.9782 4.4404 1.7444
"11222" 2805.25 6.4614 20.2066 6.733 2.6468 7.4845 3.7506 2.9745 4.3815 1.7403
"11223" 2805.5 6.5177 20.0087 6.7539 2.7223 7.4082 3.8232 2.9695 4.322 1.7355
"11224" 2805.75 6.5861 19.8046 6.7717 2.8055 7.3296 3.8951 2.9632 4.2615 1.7299
"11225" 2806 6.6678 19.5939 6.786 2.8975 7.2487 3.9659 2.9554 4.2002 1.7235
"11226" 2806.25 6.7642 19.376 6.7964 2.9992 7.1652 4.0355 2.9461 4.1378 1.7162
"11227" 2806.5 6.8768 19.1505 6.8027 3.1119 7.0789 4.1034 2.935 4.0743 1.708
"11228" 2806.75 7.0073 18.9166 6.8044 3.2371 6.9897 4.1692 2.9222 4.0096 1.6987
"11229" 2807 7.1579 18.6736 6.801 3.3764 6.8972 4.2324 2.9073 3.9436 1.6883
"11230" 2807.25 7.331 18.4207 6.7919 3.5318 6.8011 4.2925 2.8902 3.8761 1.6766
"11231" 2807.5 7.5293 18.1567 6.7765 3.7056 6.701 4.3487 2.8706 3.8068 1.6636
"11232" 2807.75 7.7563 17.8804 6.754 3.9004 6.5966 4.4003 2.8484 3.7356 1.649
"11233" 2808 8.0158 17.5906 6.7235 4.1195 6.4872 4.4463 2.8231 3.6623 1.6327
"11234" 2808.25 8.3124 17.2867 6.6845 4.353 6.3728 4.4861 2.7947 3.5868 1.6147
"11235" 2808.5 8.6509 16.9721 6.6384 4.5855 6.2546 4.5204 2.7636 3.5097 1.5952
"11236" 2808.75 9.0357 16.6481 6.5855 4.8138 6.133 4.5492 2.7301 3.4314 1.5744
"11237" 2809 9.4716 16.3152 6.5257 5.0336 6.0083 4.5723 2.6941 3.3518 1.5522
"11238" 2809.25 9.9403 15.976 6.4603 5.2407 5.8813 4.5902 2.6563 3.2717 1.529
"11239" 2809.5 10.4244 15.6374 6.3923 5.4322 5.7547 4.6056 2.6177 3.1922 1.5054
"11240" 2809.75 10.9268 15.3017 6.323 5.6047 5.6293 4.6192 2.5789 3.1139 1.4817
"11241" 2810 11.4487 14.97 6.2528 5.7549 5.5054 4.6314 2.5401 3.0368 1.4581
"11242" 2810.25 11.9651 14.645 6.1831 5.8807 5.3841 4.6434 2.5017 2.9616 1.4348
"11243" 2810.5 12.4453 14.3349 6.1182 5.9832 5.2683 4.659 2.4655 2.8897 1.4127
"11244" 2810.75 12.8897 14.0422 6.0596 6.0644 5.1589 4.6798 2.4318 2.8216 1.3921
"11245" 2811 13.2999 13.7665 6.0073 6.1262 5.0559 4.706 2.4009 2.7572 1.3731
"11246" 2811.25 13.6783 13.5068 5.961 6.171 4.9587 4.7375 2.3724 2.6962 1.3555
"11247" 2811.5 14.0279 13.2615 5.9201 6.201 4.8669 4.7739 2.3461 2.6384 1.3392
"11248" 2811.75 14.3524 13.0288 5.884 6.2184 4.7798 4.8149 2.3217 2.5833 1.324
"11249" 2812 14.6556 12.8082 5.8523 6.2253 4.6971 4.8551 2.2992 2.5308 1.3099
"11250" 2812.25 14.942 12.6014 5.8263 6.2241 4.6195 4.8887 2.279 2.4813 1.2971
"11251" 2812.5 15.2138 12.4086 5.8063 6.2159 4.5471 4.9167 2.2611 2.4347 1.2856
"11252" 2812.75 15.4726 12.2287 5.792 6.2015 4.4795 4.9396 2.2454 2.3908 1.2753
"11253" 2813 15.7195 12.0606 5.7829 6.1819 4.4162 4.9579 2.2317 2.3495 1.2663
"11254" 2813.25 15.9555 11.9033 5.7786 6.1574 4.3569 4.9721 2.2198 2.3103 1.2582
"11255" 2813.5 16.1817 11.7559 5.7766 6.1289 4.3012 4.9827 2.2096 2.2733 1.2511
"11256" 2813.75 16.3994 11.6188 5.7712 6.0968 4.2493 4.9901 2.2013 2.2383 1.2451
"11257" 2814 16.6093 11.4922 5.7626 6.0616 4.2013 4.9946 2.1949 2.2056 1.2401
"11258" 2814.25 16.8115 11.376 5.7508 6.0236 4.1571 4.9963 2.1904 2.1749 1.2363
"11259" 2814.5 17.0061 11.2699 5.7362 5.9828 4.1167 4.9953 2.1879 2.1463 1.2335
"11260" 2814.75 17.193 11.1737 5.7186 5.9394 4.0798 4.9918 2.1873 2.1196 1.2318
"11261" 2815 17.3723 11.087 5.6984 5.8937 4.0465 4.9858 2.1886 2.0949 1.2311
"11262" 2815.25 17.544 11.0098 5.6755 5.8457 4.0165 4.9774 2.1918 2.072 1.2316
"11263" 2815.5 17.7081 10.9416 5.6502 5.7955 3.9899 4.9666 2.1969 2.0508 1.233
"11264" 2815.75 17.8646 10.8822 5.6224 5.7434 3.9665 4.9537 2.2039 2.0314 1.2355
"11265" 2816 18.0135 10.8314 5.5924 5.6894 3.9463 4.9385 2.2128 2.0136 1.2391
"11266" 2816.25 18.155 10.7889 5.5603 5.6337 3.929 4.9213 2.2235 1.9973 1.2436
"11267" 2816.5 18.2889 10.7545 5.526 5.5764 3.9148 4.9021 2.2361 1.9826 1.2492
"11268" 2816.75 18.4153 10.7279 5.4898 5.5176 3.9033 4.881 2.2505 1.9693 1.2557
"11269" 2817 18.5343 10.7092 5.4517 5.4573 3.8947 4.858 2.2668 1.9575 1.2622
"11270" 2817.25 18.6459 10.6986 5.4118 5.3959 3.8891 4.8333 2.2852 1.9472 1.2681
"11271" 2817.5 18.7499 10.6963 5.3701 5.3331 3.8865 4.8068 2.3056 1.9383 1.2736
"11272" 2817.75 18.8458 10.7027 5.3267 5.2691 3.8869 4.7785 2.3283 1.9309 1.2784
"11273" 2818 18.9333 10.7178 5.2815 5.2039 3.8906 4.7483 2.3532 1.9251 1.2827
"11274" 2818.25 19.0121 10.742 5.2344 5.1375 3.8975 4.7164 2.3807 1.9209 1.2864
"11275" 2818.5 19.0817 10.7754 5.1856 5.0699 3.9078 4.6826 2.4106 1.9182 1.2895
"11276" 2818.75 19.1417 10.8184 5.135 5.0011 3.9215 4.6469 2.4433 1.9171 1.2919
"11277" 2819 19.1921 10.8713 5.0826 4.9312 3.9387 4.6094 2.4775 1.9177 1.2937
"11278" 2819.25 19.2344 10.9347 5.029 4.8606 3.9595 4.5705 2.5111 1.9199 1.2949
"11279" 2819.5 19.2698 11.0093 4.9743 4.7895 3.9801 4.5305 2.5441 1.924 1.2957
"11280" 2819.75 19.2981 11.0968 4.9187 4.7181 3.9992 4.4894 2.5765 1.9302 1.2959
"11281" 2820 19.319 11.1988 4.8621 4.6463 4.0169 4.4471 2.6082 1.9387 1.2957
"11282" 2820.25 19.3315 11.3174 4.8043 4.5741 4.0328 4.4035 2.639 1.9498 1.295
"11283" 2820.5 19.3348 11.4544 4.7454 4.5012 4.0468 4.3585 2.6688 1.9637 1.2936
"11284" 2820.75 19.328 11.6122 4.685 4.4275 4.0587 4.312 2.6973 1.981 1.2916
"11285" 2821 19.3098 11.7936 4.6231 4.3531 4.0681 4.2638 2.7244 2.0018 1.2888
"11286" 2821.25 19.279 12.0015 4.5594 4.2776 4.0748 4.2137 2.7498 2.0268 1.2852
"11287" 2821.5 19.2341 12.2393 4.4939 4.201 4.0783 4.1615 2.7731 2.0563 1.2807
"11288" 2821.75 19.1736 12.5111 4.4262 4.1231 4.0785 4.107 2.794 2.0904 1.2751
"11289" 2822 19.0966 12.8212 4.3563 4.0438 4.0749 4.0502 2.8124 2.1242 1.2685
"11290" 2822.25 19.0026 13.174 4.2842 3.9631 4.0675 3.9909 2.828 2.1561 1.2608
"11291" 2822.5 18.8902 13.5741 4.2097 3.881 4.0559 3.9291 2.8406 2.1859 1.2519
"11292" 2822.75 18.7578 14.0268 4.1328 3.7973 4.0397 3.8646 2.8497 2.2132 1.2418
"11293" 2823 18.6034 14.5381 4.053 3.7117 4.0184 3.797 2.8548 2.2374 1.2302
"11294" 2823.25 18.4246 15.1148 3.9701 3.6242 3.9915 3.7261 2.8555 2.2581 1.217
"11295" 2823.5 18.2188 15.765 3.8838 3.5343 3.9583 3.6516 2.8511 2.2745 1.2021
"11296" 2823.75 17.986 16.4724 3.7943 3.4423 3.9186 3.5736 2.8414 2.2864 1.1856
"11297" 2824 17.7399 17.1905 3.704 3.3503 3.8757 3.4945 2.8289 2.2958 1.1681
"11298" 2824.25 17.4862 17.9225 3.614 3.2592 3.8307 3.4153 2.8144 2.3034 1.1503
"11299" 2824.5 17.2259 18.6682 3.5244 3.1692 3.784 3.3362 2.7981 2.3094 1.132
"11300" 2824.75 16.9595 19.4268 3.4354 3.0802 3.7355 3.2572 2.78 2.3136 1.1134
"11301" 2825 16.6874 20.1973 3.347 2.9923 3.6853 3.1786 2.7602 2.3161 1.0944
"11302" 2825.25 16.41 20.9786 3.2593 2.9057 3.6336 3.1003 2.7386 2.317 1.0752
"11303" 2825.5 16.1278 21.7697 3.1723 2.8202 3.5805 3.0224 2.7155 2.3161 1.0557
"11304" 2825.75 15.8413 22.5694 3.0863 2.7361 3.526 2.945 2.6907 2.3135 1.0359
"11305" 2826 15.551 23.3765 3.0011 2.6534 3.4702 2.8682 2.6644 2.3093 1.016
"11306" 2826.25 15.2633 24.1348 2.9179 2.5728 3.4147 2.793 2.6379 2.3046 0.9963
"11307" 2826.5 15.0089 24.7486 2.8413 2.4982 3.3666 2.7241 2.6172 2.3052 0.9787
"11308" 2826.75 14.7973 25.2394 2.7727 2.4306 3.3283 2.6628 2.6044 2.3135 0.9639
"11309" 2827 14.6249 25.6277 2.7114 2.3695 3.2989 2.6085 2.5989 2.3289 0.9517
"11310" 2827.25 14.486 25.9325 2.6562 2.3138 3.2772 2.56 2.5999 2.3507 0.9416
"11311" 2827.5 14.3746 26.1701 2.6061 2.2626 3.2618 2.5165 2.6062 2.3781 0.9333
"11312" 2827.75 14.2785 26.3549 2.5603 2.2153 3.2517 2.477 2.617 2.4102 0.9265
"11313" 2828 14.1685 26.5018 2.5192 2.1721 3.2477 2.442 2.6333 2.4482 0.9214
"11314" 2828.25 14.045 26.6177 2.4831 2.1334 3.2508 2.4119 2.6554 2.493 0.9183
"11315" 2828.5 13.9103 26.7069 2.4524 2.0991 3.2617 2.387 2.6773 2.5456 0.9172
"11316" 2828.75 13.7668 26.7733 2.4273 2.0697 3.2812 2.3677 2.6969 2.6071 0.9184
"11317" 2829 13.6148 26.8171 2.4079 2.0451 3.3098 2.354 2.7143 2.6785 0.922
"11318" 2829.25 13.4545 26.8378 2.3943 2.0253 3.3481 2.3461 2.7293 2.7604 0.9282
"11319" 2829.5 13.2859 26.8344 2.3866 2.0103 3.3966 2.344 2.7418 2.8539 0.9369
"11320" 2829.75 13.1093 26.8067 2.3849 2.0002 3.4558 2.348 2.7517 2.9564 0.9484
"11321" 2830 12.9265 26.7582 2.3893 1.995 3.5267 2.3578 2.7595 3.0598 0.9629
"11322" 2830.25 12.74 26.6944 2.4001 1.9948 3.61 2.3682 2.7655 3.1645 0.9804
"11323" 2830.5 12.5521 26.6205 2.4173 1.9956 3.7065 2.3776 2.7705 3.2711 1.0012
"11324" 2830.75 12.3638 26.5386 2.4408 1.9958 3.8166 2.3863 2.7746 3.3799 1.0232
"11325" 2831 12.1756 26.4502 2.4708 1.9955 3.9411 2.3943 2.7779 3.4912 1.0453
"11326" 2831.25 11.9878 26.3557 2.5071 1.9946 4.0806 2.4018 2.7806 3.6051 1.0677
"11327" 2831.5 11.8005 26.2552 2.5498 1.9933 4.2356 2.4086 2.7825 3.7214 1.0902
"11328" 2831.75 11.6137 26.1486 2.5987 1.9915 4.4071 2.4148 2.7837 3.8403 1.1128
"11329" 2832 11.4275 26.036 2.654 1.9891 4.5958 2.4204 2.7842 3.9617 1.1355
"11330" 2832.25 11.2419 25.9174 2.7158 1.9863 4.8026 2.4254 2.7839 4.0856 1.1584
"11331" 2832.5 11.0569 25.7927 2.7841 1.9829 5.0287 2.4297 2.7829 4.212 1.1813
"11332" 2832.75 10.8725 25.6619 2.8589 1.979 5.2753 2.4333 2.7811 4.3407 1.2043
"11333" 2833 10.6888 25.525 2.9406 1.9745 5.5434 2.4362 2.7786 4.4718 1.2273
"11334" 2833.25 10.5058 25.382 3.029 1.9695 5.8345 2.4385 2.7753 4.6053 1.2504
"11335" 2833.5 10.3236 25.2328 3.1245 1.964 6.1499 2.44 2.7711 4.741 1.2734
"11336" 2833.75 10.1421 25.0775 3.2271 1.9579 6.4911 2.4407 2.7662 4.8789 1.2964
"11337" 2834 9.9614 24.9159 3.3369 1.9512 6.8591 2.4407 2.7604 5.0188 1.3194
"11338" 2834.25 9.7817 24.7486 3.4543 1.944 7.2186 2.44 2.7539 5.1609 1.3423
"11339" 2834.5 9.6031 24.5761 3.5802 1.9364 7.5436 2.4386 2.7466 5.3052 1.3651
"11340" 2834.75 9.4258 24.3986 3.7157 1.9282 7.8291 2.4366 2.7386 5.4517 1.3879
"11341" 2835 9.2501 24.2172 3.862 1.9197 8.0727 2.4339 2.73 5.5923 1.4107
"11342" 2835.25 9.0791 24.0416 4.0199 1.9115 8.2738 2.4318 2.722 5.7043 1.4343
"11343" 2835.5 8.9157 23.8816 4.1685 1.9046 8.434 2.4313 2.7157 5.7879 1.4593
"11344" 2835.75 8.7615 23.7429 4.3007 1.8994 8.5575 2.4329 2.7118 5.8464 1.4863
"11345" 2836 8.6162 23.6249 4.4181 1.8958 8.649 2.4368 2.7104 5.8833 1.5148
"11346" 2836.25 8.4791 23.5269 4.5228 1.8939 8.7141 2.4429 2.7113 5.9027 1.54
"11347" 2836.5 8.3497 23.4471 4.6175 1.8935 8.7586 2.451 2.7144 5.9084 1.5616
"11348" 2836.75 8.2265 23.3822 4.7043 1.8943 8.7868 2.4607 2.7193 5.9035 1.5803
"11349" 2837 8.1086 23.329 4.7849 1.896 8.8027 2.4718 2.7256 5.8906 1.5968
"11350" 2837.25 7.9949 23.2846 4.861 1.8985 8.8089 2.484 2.733 5.8715 1.6116
"11351" 2837.5 7.8847 23.2468 4.9335 1.9016 8.8079 2.497 2.7412 5.8479 1.625
"11352" 2837.75 7.7773 23.2139 5.0036 1.9051 8.8013 2.5105 2.75 5.8209 1.6374
"11353" 2838 7.6724 23.1844 5.0718 1.9088 8.7905 2.5246 2.7593 5.7913 1.6491
"11354" 2838.25 7.5696 23.1565 5.1388 1.9128 8.7764 2.539 2.7689 5.7598 1.6601
"11355" 2838.5 7.4694 23.1238 5.2051 1.9172 8.7599 2.5541 2.7792 5.7271 1.6708
"11356" 2838.75 7.3724 23.0862 5.2709 1.9222 8.7417 2.57 2.7903 5.6933 1.6811
"11357" 2839 7.2788 23.0439 5.3363 1.9279 8.7217 2.587 2.8025 5.6587 1.6911
"11358" 2839.25 7.1886 22.9967 5.4012 1.9343 8.6999 2.6052 2.8158 5.6231 1.7008
"11359" 2839.5 7.1019 22.9445 5.4655 1.9415 8.6762 2.6246 2.8304 5.5865 1.7101
"11360" 2839.75 7.0188 22.8871 5.5291 1.9497 8.6506 2.6453 2.8463 5.549 1.7191
"11361" 2840 6.9394 22.8243 5.5919 1.9587 8.623 2.6674 2.8634 5.5104 1.7276
"11362" 2840.25 6.8637 22.7565 5.6539 1.9688 8.5935 2.6912 2.8803 5.471 1.7358
"11363" 2840.5 6.7922 22.6838 5.7152 1.9802 8.5622 2.7168 2.8966 5.4306 1.7435
"11364" 2840.75 6.7249 22.6063 5.7756 1.9928 8.5291 2.7444 2.9123 5.3894 1.7509
"11365" 2841 6.6621 22.5237 5.8351 2.0069 8.4942 2.7743 2.9272 5.3473 1.7579
"11366" 2841.25 6.6038 22.436 5.8935 2.0225 8.4573 2.8066 2.9415 5.3044 1.7644
"11367" 2841.5 6.5502 22.3427 5.9508 2.0398 8.4184 2.8414 2.955 5.2604 1.7704
"11368" 2841.75 6.5013 22.2438 6.0067 2.0589 8.3774 2.8791 2.9677 5.2155 1.7759
"11369" 2842 6.4573 22.1389 6.0612 2.0799 8.3342 2.9197 2.9795 5.1695 1.7809
"11370" 2842.25 6.4183 22.0278 6.114 2.1029 8.2888 2.9636 2.9903 5.1225 1.7853
"11371" 2842.5 6.3844 21.9103 6.1649 2.1282 8.241 3.011 3.0001 5.0744 1.7892
"11372" 2842.75 6.3557 21.7861 6.214 2.1557 8.1907 3.0621 3.0088 5.0251 1.7923
"11373" 2843 6.3324 21.655 6.2608 2.1858 8.1378 3.1171 3.0164 4.9746 1.7948
"11374" 2843.25 6.3145 21.5165 6.3053 2.2184 8.0823 3.1764 3.0228 4.9229 1.7965
"11375" 2843.5 6.3023 21.3705 6.3472 2.2539 8.024 3.2404 3.0278 4.8699 1.7975
"11376" 2843.75 6.2958 21.2166 6.3863 2.2924 7.9629 3.3091 3.0315 4.8155 1.7977
"11377" 2844 6.2952 21.0547 6.4224 2.3342 7.8987 3.3823 3.0337 4.7598 1.797
"11378" 2844.25 6.3013 20.8864 6.4559 2.3796 7.8323 3.456 3.0347 4.7032 1.7955
"11379" 2844.5 6.3152 20.713 6.4874 2.4293 7.764 3.5299 3.0347 4.6458 1.7935
"11380" 2844.75 6.3373 20.5347 6.5166 2.4839 7.6939 3.6039 3.0336 4.5878 1.7909
"11381" 2845 6.3685 20.3513 6.5435 2.5438 7.622 3.6778 3.0314 4.5291 1.7877
"11382" 2845.25 6.4094 20.1626 6.5678 2.6095 7.5482 3.7516 3.0281 4.4698 1.7837
"11383" 2845.5 6.4608 19.9683 6.5895 2.6819 7.4724 3.825 3.0235 4.4096 1.7791
"11384" 2845.75 6.5238 19.7681 6.6081 2.7616 7.3944 3.8978 3.0177 4.3487 1.7737
"11385" 2846 6.5994 19.5615 6.6236 2.8495 7.3142 3.9698 3.0104 4.2868 1.7675
"11386" 2846.25 6.6888 19.3481 6.6354 2.9466 7.2314 4.0406 3.0016 4.224 1.7605
"11387" 2846.5 6.7936 19.1274 6.6434 3.0541 7.1461 4.1098 2.9911 4.1602 1.7525
"11388" 2846.75 6.9153 18.8989 6.6472 3.1733 7.0579 4.1772 2.9789 4.0952 1.7435
"11389" 2847 7.0559 18.6617 6.6462 3.3057 6.9665 4.2423 2.9647 4.0289 1.7333
"11390" 2847.25 7.2175 18.4151 6.6399 3.4532 6.8718 4.3044 2.9484 3.9611 1.722
"11391" 2847.5 7.4029 18.1582 6.6278 3.6179 6.7733 4.3631 2.9297 3.8917 1.7093
"11392" 2847.75 7.615 17.8898 6.6092 3.8022 6.6706 4.4175 2.9084 3.8206 1.6952
"11393" 2848 7.8575 17.6086 6.5833 4.0091 6.5633 4.4668 2.8842 3.7473 1.6794
"11394" 2848.25 8.1345 17.3133 6.5492 4.2387 6.4509 4.51 2.8568 3.6718 1.6618
"11395" 2848.5 8.4508 17.0059 6.5074 4.4722 6.334 4.5473 2.8265 3.5944 1.6425
"11396" 2848.75 8.8111 16.6887 6.459 4.703 6.2137 4.5791 2.7936 3.5157 1.6219
"11397" 2849 9.2197 16.3626 6.404 4.9276 6.0901 4.6054 2.7583 3.4357 1.5999
"11398" 2849.25 9.6758 16.0283 6.3425 5.1416 5.9636 4.6258 2.7206 3.3547 1.5766
"11399" 2849.5 10.1504 15.6914 6.2772 5.3413 5.8363 4.6425 2.6817 3.2738 1.5526
"11400" 2849.75 10.6421 15.3567 6.2101 5.5238 5.7098 4.6571 2.6424 3.1938 1.5284
"11401" 2850 11.1528 15.0255 6.142 5.6858 5.5848 4.6701 2.6029 3.1151 1.5042
"11402" 2850.25 11.6778 14.6987 6.0732 5.8241 5.4615 4.6819 2.5635 3.0379 1.4801
"11403" 2850.5 12.175 14.3828 6.0072 5.9382 5.3423 4.6955 2.5254 2.9632 1.4568
"11404" 2850.75 12.6365 14.0834 5.9468 6.0301 5.2293 4.7138 2.4898 2.8923 1.435
"11405" 2851 13.0631 13.8013 5.8926 6.1017 5.1228 4.7375 2.457 2.8252 1.4147
"11406" 2851.25 13.4566 13.5356 5.8444 6.1551 5.0224 4.7666 2.4267 2.7617 1.396
"11407" 2851.5 13.82 13.2848 5.8018 6.1925 4.9276 4.8008 2.3988 2.7015 1.3786
"11408" 2851.75 14.1565 13.0476 5.7641 6.2162 4.8378 4.8398 2.3731 2.6443 1.3625
"11409" 2852 14.4696 12.8221 5.7307 6.2283 4.7525 4.8822 2.3492 2.5898 1.3474
"11410" 2852.25 14.7639 12.6094 5.7022 6.2312 4.6719 4.9195 2.3273 2.538 1.3336
"11411" 2852.5 15.0427 12.4107 5.6795 6.2266 4.5965 4.9507 2.3078 2.4893 1.3211
"11412" 2852.75 15.3079 12.2254 5.6626 6.2154 4.5262 4.9765 2.2907 2.4434 1.3099
"11413" 2853 15.5607 12.0524 5.651 6.1986 4.4604 4.9975 2.2757 2.4002 1.3
"11414" 2853.25 15.8021 11.8907 5.6443 6.1766 4.3989 5.0141 2.2626 2.3593 1.2912
"11415" 2853.5 16.0331 11.7392 5.642 6.1502 4.3411 5.0267 2.2513 2.3207 1.2834
"11416" 2853.75 16.255 11.5976 5.6386 6.12 4.287 5.0359 2.2419 2.2842 1.2767
"11417" 2854 16.4688 11.4664 5.6319 6.0864 4.2368 5.042 2.2343 2.2499 1.271
"11418" 2854.25 16.6749 11.3456 5.6221 6.0499 4.1905 5.0452 2.2287 2.2177 1.2665
"11419" 2854.5 16.8733 11.2349 5.6093 6.0106 4.1479 5.0457 2.225 2.1876 1.263
"11420" 2854.75 17.0641 11.1341 5.5937 5.9686 4.109 5.0436 2.2233 2.1595 1.2607
"11421" 2855 17.2472 11.043 5.5754 5.9241 4.0736 5.0389 2.2236 2.1334 1.2594
"11422" 2855.25 17.4228 10.9612 5.5544 5.8772 4.0417 5.0317 2.2258 2.1092 1.2592
"11423" 2855.5 17.5907 10.8885 5.531 5.8282 4.0132 5.0221 2.2299 2.0868 1.2601
"11424" 2855.75 17.7511 10.8246 5.5052 5.7771 3.9879 5.0102 2.2359 2.0661 1.2621
"11425" 2856 17.904 10.7692 5.4771 5.7241 3.9657 4.9961 2.2438 2.0472 1.2651
"11426" 2856.25 18.0494 10.7222 5.4468 5.6693 3.9467 4.9799 2.2535 2.0298 1.2691
"11427" 2856.5 18.1873 10.6833 5.4145 5.6128 3.9306 4.9617 2.2652 2.014 1.2742
"11428" 2856.75 18.3177 10.6522 5.3802 5.5547 3.9174 4.9414 2.2787 1.9997 1.2803
"11429" 2857 18.4407 10.6288 5.344 5.4953 3.907 4.9193 2.2941 1.9868 1.2871
"11430" 2857.25 18.5564 10.6131 5.3061 5.4345 3.8995 4.8953 2.3114 1.9754 1.2935
"11431" 2857.5 18.6647 10.6056 5.2664 5.3724 3.8949 4.8695 2.3308 1.9655 1.2993
"11432" 2857.75 18.7652 10.6063 5.225 5.3091 3.8934 4.842 2.3524 1.957 1.3046
"11433" 2858 18.8576 10.6156 5.1819 5.2446 3.8949 4.8127 2.3762 1.9501 1.3094
"11434" 2858.25 18.9415 10.6336 5.137 5.1789 3.8997 4.7815 2.4024 1.9448 1.3135
"11435" 2858.5 19.0165 10.6605 5.0904 5.112 3.9077 4.7485 2.4312 1.941 1.317
"11436" 2858.75 19.0823 10.6968 5.0421 5.0439 3.9191 4.7136 2.4626 1.9388 1.3199
"11437" 2859 19.1383 10.7425 4.992 4.9746 3.9339 4.6769 2.4966 1.9383 1.3221
"11438" 2859.25 19.1852 10.7982 4.9403 4.9043 3.9524 4.6384 2.5311 1.9394 1.3237
"11439" 2859.5 19.2246 10.8644 4.8875 4.8335 3.9735 4.5986 2.565 1.9422 1.3247
"11440" 2859.75 19.2572 10.9422 4.8338 4.7623 3.9936 4.5578 2.5983 1.947 1.3253
"11441" 2860 19.2827 11.0334 4.7791 4.6907 4.0122 4.5158 2.631 1.9539 1.3254
"11442" 2860.25 19.3004 11.1396 4.7235 4.6188 4.0293 4.4726 2.6629 1.9633 1.325
"11443" 2860.5 19.3097 11.2627 4.6667 4.5463 4.0446 4.4282 2.6938 1.9754 1.324
"11444" 2860.75 19.3095 11.4048 4.6087 4.4732 4.0579 4.3822 2.7237 1.9906 1.3224
"11445" 2861 19.2989 11.5683 4.5493 4.3993 4.0689 4.3347 2.7522 2.0091 1.3201
"11446" 2861.25 19.2767 11.7561 4.4884 4.3246 4.0775 4.2855 2.7792 2.0314 1.3169
"11447" 2861.5 19.2416 11.9711 4.4258 4.2489 4.0832 4.2343 2.8043 2.058 1.313
"11448" 2861.75 19.192 12.217 4.3612 4.172 4.0857 4.1809 2.8273 2.0894 1.308
"11449" 2862 19.1265 12.4979 4.2945 4.0937 4.0847 4.1252 2.8479 2.1244 1.302
"11450" 2862.25 19.0446 12.818 4.2257 4.0141 4.08 4.0671 2.8657 2.158 1.2949
"11451" 2862.5 18.9456 13.1817 4.1548 3.9332 4.0714 4.0067 2.8808 2.1898 1.2867
